S.no,Instagram_name,Name,Subscribers,Audience_country,Authentic_engagement,Engagement_average,Category_1,Category_2,Engagement_Rate,Subscribers_Scaled,Authentic_Engagement_Scaled,Category_Weight,Influencer_Score
552,nehasharmaofficial,Neha Sharma 💫,14800000.0,India,280700.0,322500.0,Cinema & Actors/actresses,0,0.02179054054054054,0.02368276115292822,0.022102362204724408,0.8,0.10024151700303958
971,tarasutaria,TARA💫,8100000.0,India,215700.0,271700.0,Cinema & Actors/actresses,0,0.03354320987654321,0.011382412337066276,0.016984251968503936,0.8,0.10022885804543796
971,tarasutaria,TARA💫,8100000.0,India,215700.0,271700.0,Cinema & Actors/actresses,0,0.03354320987654321,0.011382412337066276,0.016984251968503936,0.8,0.10022885804543796
433,peytonlist,Peyton List,20200000.0,United States,221200.0,332500.0,Cinema & Actors/actresses,0,0.01646039603960396,0.03359647512392142,0.017417322834645668,0.8,0.10014656551994716
548,riteishd,Riteish Deshmukh,15300000.0,India,272700.0,318600.0,Cinema & Actors/actresses,0,0.020823529411764706,0.024600697631723886,0.02147244094488189,0.8,0.10000410924319944
811,paollaoliveirareal,Paolla Oliveira,34800000.0,Brazil,60700.0,80300.0,Cinema & Actors/actresses,Lifestyle,0.002307471264367816,0.06040022030475491,0.004779527559055118,0.8,0.09999896010898464
545,dindahw,Dinda Hauw,14600000.0,Indonesia,228700.0,342400.0,Cinema & Actors/actresses,0,0.023452054794520547,0.023315586561409953,0.01800787401574803,0.8,0.09997707268938083
604,rizkybillar,Muhammad Rizky Billar,12900000.0,Indonesia,248500.0,321000.0,Shows,Beauty,0.02488372093023256,0.020194602533504684,0.01956692913385827,0.8,0.0999252549589161
705,supercarblondie,Alex - that girl with the Cars,10800000.0,India,200100.0,317100.0,Cars & Motorbikes,0,0.029361111111111112,0.01633926932256288,0.015755905511811025,0.8,0.09979740634357553
728,amybethmcnulty,Amybeth,7800000.0,Brazil,307900.0,423000.0,Lifestyle,Cinema & Actors/actresses,0.05423076923076923,0.010831650449788875,0.024244094488188976,0.7,0.09979062172488215
944,julienco_,! Julian,6400000.0,Germany,294100.0,362300.0,Lifestyle,Family,0.056609375,0.008261428309161005,0.023157480314960628,0.7,0.09975367455574043
584,amitabhbachchan,Amitabh Bachchan,31100000.0,India,119600.0,138300.0,Cinema & Actors/actresses,0,0.004446945337620579,0.053607490361666975,0.009417322834645669,0.8,0.09974448981047747
871,larray,larri,6700000.0,United States,262100.00000000003,384500.0,Lifestyle,Modeling,0.057388059701492536,0.008812190196438406,0.020637795275590554,0.7,0.09972643999464664
247,jairmessiasbolsonaro,Jair M. Bolsonaro,21300000.0,Brazil,452800.0,628900.0,Finance & Economics,Business & Careers,0.02952582159624413,0.035615935377271896,0.035653543307086616,0.7,0.09962581791309653
451,jakepaul,Jake Paul,20600000.0,United States,190400.0,320400.0,Cinema & Actors/actresses,0,0.015553398058252427,0.034330824306957955,0.014992125984251968,0.8,0.09951903171223876
445,jakepaul,Jake Paul,20600000.0,United States,190400.0,320400.0,Cinema & Actors/actresses,0,0.015553398058252427,0.034330824306957955,0.014992125984251968,0.8,0.09951903171223876
626,netflixbrasil,Netflix Brasil,32600000.0,Brazil,70700.0,120800.0,Shows,Cinema & Actors/actresses,0.003705521472392638,0.056361299798053974,0.005566929133858267,0.8,0.09950398435514492
518,theshilpashetty,Shilpa Shetty Kundra,26500000.0,India,173500.0,201600.0,Cinema & Actors/actresses,0,0.0076075471698113205,0.04516247475674683,0.013661417322834645,0.8,0.09932404475951552
874,bmw,BMW,33700000.0,Iran,57200.0,74700.0,Cars & Motorbikes,0,0.0022166172106824924,0.05838076005140445,0.004503937007874016,0.8,0.09930166230126915
310,nusr_et,Nusr_et#Saltbae,47700000.0,Turkey,144600.0,212800.0,Food & Cooking,0,0.0044612159329140465,0.08408298145768314,0.011385826771653543,0.7,0.09928654616480126
804,subo_m,Subhan Mamedov,10100000.0,Russia,229500.0,281000.0,Shows,0,0.027821782178217822,0.015054158252248944,0.018070866141732284,0.8,0.09925913357530829
76,blackpinkofficial,BLΛƆKPIИK,49000000.0,Indonesia,907000.0,1100000.0,0,0,0.022448979591836733,0.08646961630255187,0.07141732283464566,0.5,0.09920394129442939
609,catherinemcbroom,Catherine Paiz,7300000.0,United States,329500.0,565900.0,Family,0,0.07752054794520548,0.009913713970993207,0.02594488188976378,0.6,0.0991713097473329
523,dra.deolanebezerra,Deolane Bezerra ⚖️,15000000.0,Brazil,163600.0,351300.0,Beauty,Lifestyle,0.02342,0.02404993574444649,0.012881889763779528,0.8,0.09915935867608987
612,avengers,Avengers,13600000.0,India,238800.0,299100.0,Cinema & Actors/actresses,0,0.02199264705882353,0.021479713603818618,0.018803149606299214,0.8,0.09900160282593486
734,miamalkova,Mia Malkova,11100000.0,India,215300.0,291600.0,Cinema & Actors/actresses,0,0.02627027027027027,0.01689003120984028,0.01695275590551181,0.8,0.09896566865216257
426,evcenf,Fahriye Evcen Özçivit,13100000.0,Turkey,418900.0,528800.0,Lifestyle,Beauty,0.04036641221374046,0.02056177712502295,0.032984251968503936,0.7,0.09891194841670385
533,yerimiese,Yeri,10700000.0,Indonesia,386700.0,478900.0,Lifestyle,0,0.044757009345794393,0.016155682026803748,0.030448818897637793,0.7,0.09883927212588643
635,lacasadepapel,La Casa de Papel,12600000.0,Brazil,202500.0,304400.0,Cinema & Actors/actresses,Shows,0.024158730158730157,0.019643840646227283,0.015944881889763778,0.8,0.09874562063531302
601,l7nnon,L7,8800000.0,Brazil,200900.0,477200.0,Lifestyle,0,0.05422727272727273,0.012667523407380211,0.015818897637795277,0.7,0.0986549456406822
600,l7nnon,L7,8800000.0,Brazil,200900.0,477200.0,Lifestyle,0,0.05422727272727273,0.012667523407380211,0.015818897637795277,0.7,0.0986549456406822
593,reesewitherspoon,Reese Witherspoon,28300000.0,United States,124400.0,149200.0,Cinema & Actors/actresses,0,0.00527208480565371,0.04846704608041123,0.009795275590551182,0.8,0.09860800286449511
921,kashikakapoor09,Kashika Kapoor,9600000.0,Indonesia,236100.0,254500.0,Beauty,Lifestyle,0.026510416666666668,0.014136221773453276,0.018590551181102363,0.8,0.09856314343492315
221,riaricis1795,RICIS,31900000.0,Indonesia,386500.0,472900.0,Lifestyle,0,0.014824451410658307,0.05507618872774004,0.03043307086614173,0.7,0.09853925135581368
725,netflix,Netflix US,31200000.0,Brazil,64099.99999999999,105200.0,Cinema & Actors/actresses,Shows,0.003371794871794872,0.053791077657426106,0.005047244094488188,0.8,0.09849549006484343
978,marioruiz,Mario Ruiz,6200000.0,Mexico,224100.0,349700.0,Lifestyle,0,0.056403225806451615,0.007894253717642739,0.01764566929133858,0.7,0.09845870029614118
978,marioruiz,Mario Ruiz,6200000.0,Mexico,224100.0,349700.0,Lifestyle,0,0.056403225806451615,0.007894253717642739,0.01764566929133858,0.7,0.09845870029614118
627,piawurtzbach,Pia Wurtzbach,13800000.0,Philippines,234500.0,282800.0,Beauty,Modeling,0.020492753623188406,0.021846888195336884,0.01846456692913386,0.8,0.09844408129370322
642,playstation,PlayStation,28900000.0,United States,107300.0,131400.0,Computers & Gadgets,0,0.004546712802768166,0.049568569854966035,0.008448818897637794,0.8,0.09837901985712465
932,maxverstappen1,Max Verstappen,9100000.0,United States,195900.0,257600.00000000003,Racing Sports,0,0.02830769230769231,0.013218285294657609,0.0154251968503937,0.8,0.09837360188155296
508,cocielo,Júlio Cocielo Estaniecki,19200000.0,Brazil,182400.0,285600.0,Cinema & Actors/actresses,0,0.014875,0.03176060216633009,0.014362204724409449,0.8,0.09835062159478093
255,samoylovaoxana,Samoylova Oxana,15300000.0,Russia,603400.0,818100.0,Family,Lifestyle,0.05347058823529412,0.024600697631723886,0.04751181102362204,0.6,0.09827080678835923
752,trentarnold66,Trent Alexander-Arnold,7800000.0,United Kingdom,275400.0,403300.0,Lifestyle,Sports with a ball,0.0517051282051282,0.010831650449788875,0.021685039370078738,0.7,0.09826855429100369
706,arishfakhan138,Sayyed Arishfa Khan 💎,29400000.0,India,96600.0,117300.0,Cinema & Actors/actresses,0,0.0039897959183673466,0.050486506333761706,0.007606299212598425,0.8,0.09826313010999516
891,watanabenaomi703,渡辺直美　Naomi watanabe,9900000.0,Japan,235200.0,250500.0,Cinema & Actors/actresses,Humor & Fun & Happiness,0.025303030303030303,0.014686983660730677,0.018519685039370078,0.8,0.09823124422730535
710,rezagolzar,Mohammad Reza Golzar,12300000.0,Iran,197200.0,288000.0,Cinema & Actors/actresses,0,0.023414634146341463,0.01909307875894988,0.01552755905511811,0.8,0.09819928909724518
541,salmahayek,Salma Hayek Pinault,21600000.0,United States,189100.0,233800.0,Cinema & Actors/actresses,0,0.010824074074074075,0.03616669726454929,0.014889763779527559,0.8,0.09815759156489995
485,jokowi,Joko Widodo,48100000.0,Indonesia,98800.0,124700.0,Finance & Economics,0,0.0025925155925155927,0.08481733064071967,0.007779527559055118,0.7,0.09803811094103315
74,lelepons,Lele Pons,49400000.0,Mexico,759900.0,1200000.0,0,0,0.024291497975708502,0.08720396548558841,0.059834645669291336,0.5,0.0978447179698182
862,laurenlondon,Lauren London,9800000.0,United States,157300.0,268800.0,Cinema & Actors/actresses,Modeling,0.027428571428571427,0.014503396364971543,0.012385826771653542,0.8,0.09779961283525077
237,riyaz.14,Riyaz Aly,27400000.0,India,395000.0,514000.0,Lifestyle,0,0.018759124087591242,0.046814760418579036,0.03110236220472441,0.7,0.09776855020155509
216,carlinhosmaiaof,Carlinhos Maia🌻,26100000.0,Brazil,326500.0,595300.0,Lifestyle,0,0.022808429118773947,0.0444281255737103,0.025708661417322833,0.7,0.09759354160308722
718,apple,apple,28100000.0,India,88200.0,118800.0,Computers & Gadgets,Photography,0.004227758007117438,0.04809987148889297,0.006944881889763779,0.8,0.09751004102746763
557,chloegmoretz,Chloë Grace Moretz,21500000.0,United States,163200.0,218300.0,Cinema & Actors/actresses,0,0.010153488372093024,0.03598310996879016,0.012850393700787402,0.8,0.09742640707963175
920,canyaman,Can Yaman,10000000.0,Italy,197900.0,246200.0,Cinema & Actors/actresses,Modeling,0.02462,0.014870570956489812,0.01558267716535433,0.8,0.09742570672001782
522,kingbach,King Bach,23100000.0,United States,113300.0,227200.0,Cinema & Actors/actresses,Modeling,0.009835497835497836,0.038920506700936296,0.008921259842519685,0.8,0.09739460311298398
883,mirandacosgrove,Miranda Cosgrove,9800000.0,Brazil,163700.0,255700.0,Cinema & Actors/actresses,Lifestyle,0.02609183673469388,0.014503396364971543,0.012889763779527559,0.8,0.09736570635927455
556,memezar,MEMEZAR • Comedy and Culture,23000000.0,United States,137200.0,204500.0,Cinema & Actors/actresses,0,0.008891304347826087,0.038736919405177164,0.010803149606299212,0.8,0.09733822748194344
599,araikgalstyanmoscowschool,ＡＲＡＩＫ  ＧＡＬＳＴＹＡＮ®️,16300000.0,Turkey,197600.0,255700.0,Beauty,0,0.015687116564417177,0.02643657058931522,0.015559055118110236,0.8,0.0973176288261835
408,bellapoarch,Bella Poarch,14000000.0,United States,379300.0,512799.99999999994,Lifestyle,0,0.03662857142857143,0.022214062786855154,0.029866141732283465,0.7,0.09728887575394181
732,simonettalein,Simonetta Lein,12400000.0,India,188800.0,260100.00000000003,Beauty,Cinema & Actors/actresses,0.020975806451612906,0.019276666054709016,0.014866141732283464,0.8,0.09714655074351458
571,lizakoshy,Liza Koshy,20200000.0,United States,167000.0,222400.0,Cinema & Actors/actresses,0,0.01100990099009901,0.03359647512392142,0.013149606299212599,0.8,0.09711282419305857
510,anjimaxuofficially,Anjali Arora,11900000.0,India,363200.0,464800.0,Lifestyle,Cinema & Actors/actresses,0.039058823529411764,0.01835872957591335,0.028598425196850394,0.7,0.09685083332390879
605,victoriajustice,Victoria Justice,22900000.0,United States,131100.0,179400.0,Cinema & Actors/actresses,Modeling,0.00783406113537118,0.038553332109418026,0.010322834645669292,0.8,0.09676419101610775
619,nikkietutorials,NikkieTutorials,16500000.0,United States,178000.0,242200.0,Beauty,0,0.014678787878787878,0.026803745180833487,0.014015748031496062,0.8,0.09671578831206443
672,narins_beauty,••Narins Beauty••,9300000.0,Syria,329800.0,405200.0,Lifestyle,0,0.04356989247311828,0.013585459886175875,0.025968503937007874,0.7,0.09669729574250165
641,aslisona,Sonakshi Sinha,23300000.0,India,134400.0,162600.0,Cinema & Actors/actresses,Lifestyle,0.0069785407725321885,0.039287681292454565,0.010582677165354331,0.8,0.09669425612982013
867,floydmayweather,Floyd Mayweather,28400000.0,United States,51800.0,90800.0,Fitness & Gym,0,0.003197183098591549,0.04865063337617037,0.004078740157480315,0.8,0.09668981128378382
798,t22felton,Tom Felton,11900000.0,United States,186800.0,242000.0,Cinema & Actors/actresses,0,0.02033613445378151,0.01835872957591335,0.014708661417322834,0.8,0.09658380493775119
742,jennifer.garner,Jennifer Garner,13600000.0,United States,206400.0,233800.0,Cinema & Actors/actresses,0,0.017191176470588234,0.021479713603818618,0.01625196850393701,0.8,0.0965707783701683
765,rodwave,RodWave,5600000.0,United States,254600.0,566100.0,0,0,0.10108928571428571,0.006792729943087938,0.020047244094488187,0.5,0.0964829820875383
663,paulwalker,Paul Walker,15100000.0,India,175900.0,241100.0,Cinema & Actors/actresses,0,0.015966887417218543,0.02423352304020562,0.013850393700787401,0.8,0.0964268906191066
741,noorstars,نور ستارز | Noor Stars,13300000.0,Iraq,180700.0,242100.0,Shows,0,0.01820300751879699,0.020928951716541216,0.014228346456692914,0.8,0.09640555781381976
596,alexadellanos,Alexa Dellanos,9800000.0,United States,276500.0,432600.0,Lifestyle,0,0.04414285714285714,0.014503396364971543,0.021771653543307085,0.7,0.09636249247529573
566,gessicakayane,GKAY,20000000.0,Brazil,111700.0,231200.0,Shows,Humor & Fun & Happiness,0.01156,0.03322930053240316,0.00879527559055118,0.8,0.0963518452778312
740,adamsandler,Adam Sandler,13600000.0,United States,184700.0,235500.0,Cinema & Actors/actresses,0,0.017316176470588234,0.021479713603818618,0.014543307086614173,0.8,0.09627904608670373
636,cvillaloboss,CARMEN VILLALOBOS,20500000.0,Colombia,151400.0,186700.0,Shows,Cinema & Actors/actresses,0.009107317073170732,0.034147237011198824,0.011921259842519684,0.8,0.0962713499011319
794,courteneycoxofficial,Courteney Cox,12200000.0,India,178900.0,236700.0,Cinema & Actors/actresses,0,0.019401639344262294,0.01890949146319075,0.014086614173228346,0.8,0.09625082601130783
678,oprah,Oprah,21500000.0,United States,143700.0,169800.0,Cinema & Actors/actresses,Shows,0.007897674418604651,0.03598310996879016,0.01131496062992126,0.8,0.09621699488406317
779,filiperet,Retchê,7700000.0,Brazil,153900.0,392800.0,Lifestyle,Photography,0.05101298701298701,0.010648063154029741,0.012118110236220472,0.7,0.09602323579864781
640,aliandooo,Aliando Syarief,17100000.0,Indonesia,144100.0,229900.0,Cinema & Actors/actresses,0,0.013444444444444445,0.02790526895538829,0.011346456692913386,0.8,0.09601864980297696
969,porsche,Porsche,26800000.0,United States,63500.0,81200.0,Cars & Motorbikes,0,0.003029850746268657,0.045713236644024234,0.005,0.8,0.09592591129171475
969,porsche,Porsche,26800000.0,United States,63500.0,81200.0,Cars & Motorbikes,0,0.003029850746268657,0.045713236644024234,0.005,0.8,0.09592591129171475
169,shakira,Shakira,76200000.0,India,216500.0,296200.0,0,0,0.0038871391076115485,0.13640536074903617,0.017047244094488188,0.5,0.09588591268665311
746,schwarzenegger,Arnold Schwarzenegger,22600000.0,United States,118900.0,139800.0,Cinema & Actors/actresses,Fitness & Gym,0.006185840707964602,0.038002570222140625,0.009362204724409448,0.8,0.09574754829470994
897,kyliecosmetics,Kylie Cosmetics,26000000.0,United States,65099.99999999999,93700.0,Beauty,Shopping & Retail,0.0036038461538461537,0.04424453827795117,0.0051259842519685034,0.8,0.09574009679531753
963,silambarasantrofficial,Silambarasan TR,10200000.0,India,169600.0,216600.0,Shows,Lifestyle,0.02123529411764706,0.015237745548008079,0.013354330708661417,0.8,0.09573630745319354
963,silambarasantrofficial,Silambarasan TR,10200000.0,India,169600.0,216600.0,Shows,Lifestyle,0.02123529411764706,0.015237745548008079,0.013354330708661417,0.8,0.09573630745319354
823,imouniroy,mon,24500000.0,India,92100.0,112200.0,Cinema & Actors/actresses,0,0.004579591836734694,0.04149072884156416,0.007251968503937008,0.8,0.09572944908795054
942,fortnite,Fortnite,25700000.0,United States,76300.0,90200.0,Computers & Gadgets,0,0.003509727626459144,0.04369377639067377,0.006007874015748031,0.8,0.09571359877093541
909,nidhhiagerwal,Nidhhi Agerwal 🌟,25400000.0,India,79200.0,94700.0,Cinema & Actors/actresses,Modeling,0.0037283464566929135,0.04314301450339637,0.006236220472440945,0.8,0.09568148702818428
775,rockstargames,Rockstar Games,23300000.0,United States,104500.0,129600.0,Cars & Motorbikes,0,0.005562231759656653,0.039287681292454565,0.008228346456692914,0.8,0.09565686638293763
273,nicki.nicole,0,12500000.0,Argentina,630000.0,931600.0,0,0,0.074528,0.01946025335046815,0.049606299212598425,0.5,0.09557053584766013
712,f1,FORMULA 1®,20700000.0,Italy,129300.00000000001,163500.0,Racing Sports,0,0.00789855072463768,0.03451441160271709,0.010181102362204725,0.8,0.09554996424311116
488,fuji_an,Fujianti Utami Putri,11800000.0,Indonesia,208500.0,495900.0,Lifestyle,0,0.04202542372881356,0.018175142280154214,0.01641732283464567,0.7,0.09554617674250082
777,diljitdosanjh,DILJIT DOSANJH,14000000.0,India,176800.0,213000.0,Cinema & Actors/actresses,0,0.015214285714285715,0.022214062786855154,0.013921259842519684,0.8,0.09553418509027478
733,yasminabdelaziz_,Yasmin Abdelaziz,16200000.0,Egypt,169800.0,200900.0,Cinema & Actors/actresses,0,0.012401234567901235,0.02625298329355609,0.01337007874015748,0.8,0.09551040456325884
799,jenniferwinget1,Jennifer Winget,13500000.0,India,175300.0,213200.0,Cinema & Actors/actresses,0,0.015792592592592594,0.021296126308059486,0.013803149606299213,0.8,0.09546650485071474
729,viihtube,Viih Tube,23600000.0,Brazil,73200.0,138200.0,Cinema & Actors/actresses,0,0.0058559322033898305,0.03983844317973196,0.005763779527559055,0.8,0.09544666174078735
727,ederbez,Eugenio Derbez,18600000.0,Mexico,156300.0,175600.0,Cinema & Actors/actresses,Lifestyle,0.009440860215053764,0.03065907839177529,0.012307086614173228,0.8,0.09543548492638876
957,camilacoelho,CAMILA COELHO,9900000.0,Brazil,107000.0,228800.0,Shows,0,0.02311111111111111,0.014686983660730677,0.008425196850393701,0.8,0.0953355789127424
